"","ENSEMBL","annotation","count"
"8119","ENSG00000124126","Distal Intergenic",9
"8120","ENSG00000124126","Exon",1
"8121","ENSG00000124126","Intron",17
"8122","ENSG00000124126","Promoter (<=1kb)",1
"8123","ENSG00000124126","Promoter (1-2kb)",1
"8124","ENSG00000124126","Promoter (2-3kb)",1
"8125","ENSG00000124134","3' UTR",1
"8126","ENSG00000124134","Intron",3
"8127","ENSG00000124140","Intron",1
"8128","ENSG00000124140","Promoter (<=1kb)",1
"8129","ENSG00000124140","Promoter (1-2kb)",1
"8130","ENSG00000124143","Distal Intergenic",2
"8131","ENSG00000124143","Intron",4
"8132","ENSG00000124151","Distal Intergenic",3
"8133","ENSG00000124151","Intron",5
"8134","ENSG00000124151","Promoter (<=1kb)",1
"8135","ENSG00000124151","Promoter (1-2kb)",2
"8136","ENSG00000124151","Promoter (2-3kb)",1
"8137","ENSG00000124155","Distal Intergenic",1
"8138","ENSG00000124157","Intron",3
"8139","ENSG00000124157","Promoter (<=1kb)",1
"8140","ENSG00000124159","3' UTR",1
"8141","ENSG00000124159","Distal Intergenic",1
"8142","ENSG00000124159","Promoter (2-3kb)",1
"8143","ENSG00000124160","Distal Intergenic",1
"8144","ENSG00000124160","Exon",2
"8145","ENSG00000124160","Intron",2
"8146","ENSG00000124160","Promoter (1-2kb)",1
"8147","ENSG00000124160","Promoter (2-3kb)",1
"8148","ENSG00000124164","Intron",2
"8149","ENSG00000124171","Promoter (2-3kb)",1
"8150","ENSG00000124177","Distal Intergenic",2
"8151","ENSG00000124198","Distal Intergenic",4
"8152","ENSG00000124198","Intron",2
"8153","ENSG00000124198","Promoter (2-3kb)",1
"8154","ENSG00000124203","Distal Intergenic",5
"8155","ENSG00000124203","Intron",2
"8156","ENSG00000124205","Distal Intergenic",1
"8157","ENSG00000124205","Intron",1
"8158","ENSG00000124207","3' UTR",1
"8159","ENSG00000124207","Distal Intergenic",1
"8160","ENSG00000124207","Intron",3
"8161","ENSG00000124207","Promoter (<=1kb)",1
"8162","ENSG00000124208","Distal Intergenic",1
"8163","ENSG00000124212","Intron",1
"8164","ENSG00000124214","Intron",3
"8165","ENSG00000124215","Intron",1
"8166","ENSG00000124216","Distal Intergenic",3
"8167","ENSG00000124217","Distal Intergenic",1
"8168","ENSG00000124222","Distal Intergenic",1
"8169","ENSG00000124222","Exon",1
"8170","ENSG00000124222","Intron",1
"8171","ENSG00000124224","Distal Intergenic",2
"8172","ENSG00000124224","Intron",2
"8173","ENSG00000124225","Distal Intergenic",3
"8174","ENSG00000124225","Intron",1
"8175","ENSG00000124228","Distal Intergenic",1
"8176","ENSG00000124237","Distal Intergenic",6
"8177","ENSG00000124243","Distal Intergenic",3
"8178","ENSG00000124243","Intron",2
"8179","ENSG00000124251","Intron",1
"8180","ENSG00000124257","Promoter (1-2kb)",1
"8181","ENSG00000124260","Distal Intergenic",1
"8182","ENSG00000124260","Intron",2
"8183","ENSG00000124275","Distal Intergenic",1
"8184","ENSG00000124275","Exon",2
"8185","ENSG00000124275","Intron",1
"8186","ENSG00000124279","Promoter (<=1kb)",1
"8187","ENSG00000124299","Distal Intergenic",3
"8188","ENSG00000124299","Intron",5
"8189","ENSG00000124302","Distal Intergenic",2
"8190","ENSG00000124302","Intron",4
"8191","ENSG00000124302","Promoter (1-2kb)",1
"8192","ENSG00000124313","Exon",1
"8193","ENSG00000124313","Intron",1
"8194","ENSG00000124333","Distal Intergenic",6
"8195","ENSG00000124333","Intron",1
"8196","ENSG00000124334","Distal Intergenic",9
"8197","ENSG00000124343","Exon",1
"8198","ENSG00000124343","Intron",4
"8199","ENSG00000124357","Distal Intergenic",3
"8200","ENSG00000124370","Distal Intergenic",1
"8201","ENSG00000124374","Distal Intergenic",2
"8202","ENSG00000124374","Exon",1
"8203","ENSG00000124374","Intron",1
"8204","ENSG00000124374","Promoter (1-2kb)",1
"8205","ENSG00000124380","Distal Intergenic",1
"8206","ENSG00000124380","Intron",2
"8207","ENSG00000124380","Promoter (2-3kb)",1
"8208","ENSG00000124383","Distal Intergenic",1
"8209","ENSG00000124391","Promoter (<=1kb)",1
"8210","ENSG00000124406","Distal Intergenic",1
"8211","ENSG00000124406","Intron",1
"8212","ENSG00000124406","Promoter (1-2kb)",1
"8213","ENSG00000124422","Distal Intergenic",2
"8214","ENSG00000124422","Exon",2
"8215","ENSG00000124422","Intron",2
"8216","ENSG00000124422","Promoter (1-2kb)",1
"8217","ENSG00000124429","Distal Intergenic",1
"8218","ENSG00000124440","Intron",8
"8219","ENSG00000124449","Distal Intergenic",2
"8220","ENSG00000124466","Distal Intergenic",1
"8221","ENSG00000124466","Intron",1
"8222","ENSG00000124467","Intron",1
"8223","ENSG00000124469","Intron",4
"8224","ENSG00000124479","Distal Intergenic",2
"8225","ENSG00000124486","Distal Intergenic",1
"8226","ENSG00000124486","Exon",4
"8227","ENSG00000124486","Intron",4
"8228","ENSG00000124486","Promoter (<=1kb)",1
"8229","ENSG00000124491","Intron",1
"8230","ENSG00000124493","Distal Intergenic",3
"8231","ENSG00000124493","Intron",3
"8232","ENSG00000124493","Promoter (<=1kb)",1
"8233","ENSG00000124496","Distal Intergenic",2
"8234","ENSG00000124496","Exon",2
"8235","ENSG00000124496","Intron",12
"8236","ENSG00000124507","Distal Intergenic",2
"8237","ENSG00000124507","Intron",1
"8238","ENSG00000124508","Promoter (<=1kb)",2
"8239","ENSG00000124523","Promoter (<=1kb)",1
"8240","ENSG00000124532","3' UTR",1
"8241","ENSG00000124532","Promoter (<=1kb)",1
"8242","ENSG00000124535","Distal Intergenic",2
"8243","ENSG00000124535","Promoter (<=1kb)",2
"8244","ENSG00000124549","Promoter (<=1kb)",1
"8245","ENSG00000124557","Distal Intergenic",1
"8246","ENSG00000124562","Distal Intergenic",4
"8247","ENSG00000124564","Distal Intergenic",2
"8248","ENSG00000124570","Distal Intergenic",2
"8249","ENSG00000124570","Intron",1
"8250","ENSG00000124570","Promoter (<=1kb)",2
"8251","ENSG00000124571","Exon",1
"8252","ENSG00000124571","Intron",1
"8253","ENSG00000124574","Distal Intergenic",1
"8254","ENSG00000124575","Promoter (<=1kb)",2
"8255","ENSG00000124588","Promoter (<=1kb)",1
"8256","ENSG00000124588","Promoter (1-2kb)",1
"8257","ENSG00000124602","Distal Intergenic",9
"8258","ENSG00000124602","Intron",1
"8259","ENSG00000124602","Promoter (<=1kb)",2
"8260","ENSG00000124608","Intron",2
"8261","ENSG00000124610","Distal Intergenic",1
"8262","ENSG00000124613","Distal Intergenic",1
"8263","ENSG00000124614","Promoter (<=1kb)",1
"8264","ENSG00000124615","Distal Intergenic",2
"8265","ENSG00000124615","Promoter (2-3kb)",1
"8266","ENSG00000124635","Distal Intergenic",2
"8267","ENSG00000124635","Promoter (2-3kb)",1
"8268","ENSG00000124657","Distal Intergenic",1
"8269","ENSG00000124659","Distal Intergenic",1
"8270","ENSG00000124664","3' UTR",1
"8271","ENSG00000124664","Distal Intergenic",2
"8272","ENSG00000124664","Exon",1
"8273","ENSG00000124678","Intron",1
"8274","ENSG00000124701","Intron",1
"8275","ENSG00000124701","Promoter (<=1kb)",1
"8276","ENSG00000124702","Promoter (<=1kb)",1
"8277","ENSG00000124713","Distal Intergenic",1
"8278","ENSG00000124713","Promoter (<=1kb)",1
"8279","ENSG00000124721","Intron",1
"8280","ENSG00000124733","Promoter (1-2kb)",1
"8281","ENSG00000124733","Promoter (2-3kb)",1
"8282","ENSG00000124743","3' UTR",1
"8283","ENSG00000124743","Distal Intergenic",4
"8284","ENSG00000124743","Exon",2
"8285","ENSG00000124743","Intron",1
"8286","ENSG00000124743","Promoter (<=1kb)",1
"8287","ENSG00000124749","Distal Intergenic",3
"8288","ENSG00000124749","Intron",3
"8289","ENSG00000124762","Distal Intergenic",1
"8290","ENSG00000124762","Promoter (<=1kb)",2
"8291","ENSG00000124766","Distal Intergenic",1
"8292","ENSG00000124766","Promoter (<=1kb)",1
"8293","ENSG00000124766","Promoter (1-2kb)",1
"8294","ENSG00000124767","Distal Intergenic",1
"8295","ENSG00000124772","Distal Intergenic",1
"8296","ENSG00000124772","Exon",1
"8297","ENSG00000124772","Intron",4
"8298","ENSG00000124772","Promoter (<=1kb)",1
"8299","ENSG00000124780","Promoter (1-2kb)",1
"8300","ENSG00000124782","Distal Intergenic",6
"8301","ENSG00000124782","Intron",6
"8302","ENSG00000124782","Promoter (<=1kb)",1
"8303","ENSG00000124783","Distal Intergenic",3
"8304","ENSG00000124783","Downstream (2-3kb)",1
"8305","ENSG00000124783","Promoter (<=1kb)",1
"8306","ENSG00000124784","Distal Intergenic",3
"8307","ENSG00000124785","Distal Intergenic",4
"8308","ENSG00000124785","Downstream (1-2kb)",1
"8309","ENSG00000124785","Promoter (<=1kb)",1
"8310","ENSG00000124785","Promoter (1-2kb)",1
"8311","ENSG00000124787","Intron",3
"8312","ENSG00000124787","Promoter (<=1kb)",1
"8313","ENSG00000124788","Distal Intergenic",3
"8314","ENSG00000124788","Intron",11
"8315","ENSG00000124788","Promoter (<=1kb)",2
"8316","ENSG00000124788","Promoter (1-2kb)",1
"8317","ENSG00000124789","Promoter (<=1kb)",1
"8318","ENSG00000124795","Distal Intergenic",1
"8319","ENSG00000124795","Intron",1
"8320","ENSG00000124795","Promoter (<=1kb)",1
"8321","ENSG00000124802","Distal Intergenic",2
"8322","ENSG00000124812","Distal Intergenic",1
"8323","ENSG00000124813","Intron",5
"8324","ENSG00000124818","Intron",2
"8325","ENSG00000124831","Distal Intergenic",2
"8326","ENSG00000124831","Exon",1
"8327","ENSG00000124831","Intron",3
"8328","ENSG00000124831","Promoter (1-2kb)",1
"8329","ENSG00000124839","Distal Intergenic",1
"8330","ENSG00000124875","Distal Intergenic",5
"8331","ENSG00000124920","Exon",1
"8332","ENSG00000124920","Intron",1
"8333","ENSG00000124935","Distal Intergenic",1
"8334","ENSG00000124935","Promoter (2-3kb)",1
"8335","ENSG00000124939","Distal Intergenic",3
"8336","ENSG00000124942","Exon",1
"8337","ENSG00000124942","Promoter (2-3kb)",1
"8338","ENSG00000125037","Intron",1
"8339","ENSG00000125037","Promoter (1-2kb)",1
"8340","ENSG00000125046","3' UTR",1
"8341","ENSG00000125046","Intron",5
"8342","ENSG00000125084","Promoter (2-3kb)",1
"8343","ENSG00000125089","Distal Intergenic",4
"8344","ENSG00000125089","Exon",1
"8345","ENSG00000125089","Intron",1
"8346","ENSG00000125089","Promoter (1-2kb)",3
"8347","ENSG00000125107","Distal Intergenic",4
"8348","ENSG00000125107","Intron",4
"8349","ENSG00000125107","Promoter (1-2kb)",1
"8350","ENSG00000125122","3' UTR",1
"8351","ENSG00000125122","Promoter (<=1kb)",2
"8352","ENSG00000125122","Promoter (2-3kb)",1
"8353","ENSG00000125124","Distal Intergenic",1
"8354","ENSG00000125124","Exon",1
"8355","ENSG00000125144","Promoter (<=1kb)",1
"8356","ENSG00000125148","Promoter (<=1kb)",1
"8357","ENSG00000125149","Exon",1
"8358","ENSG00000125149","Intron",6
"8359","ENSG00000125149","Promoter (1-2kb)",1
"8360","ENSG00000125149","Promoter (2-3kb)",1
"8361","ENSG00000125166","Distal Intergenic",4
"8362","ENSG00000125166","Exon",1
"8363","ENSG00000125166","Intron",2
"8364","ENSG00000125170","Distal Intergenic",1
"8365","ENSG00000125170","Promoter (<=1kb)",1
"8366","ENSG00000125170","Promoter (1-2kb)",1
"8367","ENSG00000125207","3' UTR",1
"8368","ENSG00000125207","Distal Intergenic",7
"8369","ENSG00000125207","Downstream (<1kb)",1
"8370","ENSG00000125207","Downstream (1-2kb)",1
"8371","ENSG00000125207","Exon",1
"8372","ENSG00000125207","Intron",3
"8373","ENSG00000125207","Promoter (2-3kb)",1
"8374","ENSG00000125245","Intron",3
"8375","ENSG00000125249","Distal Intergenic",3
"8376","ENSG00000125257","Distal Intergenic",3
"8377","ENSG00000125257","Intron",6
"8378","ENSG00000125257","Promoter (<=1kb)",1
"8379","ENSG00000125285","Distal Intergenic",4
"8380","ENSG00000125285","Intron",3
"8381","ENSG00000125319","Promoter (2-3kb)",1
"8382","ENSG00000125347","3' UTR",1
"8383","ENSG00000125347","Intron",1
"8384","ENSG00000125351","Exon",2
"8385","ENSG00000125351","Intron",1
"8386","ENSG00000125352","Distal Intergenic",1
"8387","ENSG00000125352","Promoter (2-3kb)",1
"8388","ENSG00000125354","Distal Intergenic",1
"8389","ENSG00000125354","Promoter (1-2kb)",1
"8390","ENSG00000125354","Promoter (2-3kb)",1
"8391","ENSG00000125355","Distal Intergenic",1
"8392","ENSG00000125355","Intron",1
"8393","ENSG00000125356","Promoter (<=1kb)",1
"8394","ENSG00000125378","Distal Intergenic",15
"8395","ENSG00000125378","Promoter (<=1kb)",1
"8396","ENSG00000125384","Distal Intergenic",5
"8397","ENSG00000125384","Intron",1
"8398","ENSG00000125386","Distal Intergenic",4
"8399","ENSG00000125386","Intron",1
"8400","ENSG00000125398","Distal Intergenic",42
"8401","ENSG00000125398","Intron",2
"8402","ENSG00000125409","Distal Intergenic",5
"8403","ENSG00000125409","Intron",2
"8404","ENSG00000125414","Intron",1
"8405","ENSG00000125430","Distal Intergenic",1
"8406","ENSG00000125434","Promoter (1-2kb)",1
"8407","ENSG00000125447","Promoter (1-2kb)",1
"8408","ENSG00000125450","3' UTR",1
"8409","ENSG00000125450","Distal Intergenic",2
"8410","ENSG00000125450","Intron",1
"8411","ENSG00000125454","Distal Intergenic",7
"8412","ENSG00000125454","Downstream (1-2kb)",1
"8413","ENSG00000125454","Downstream (2-3kb)",1
"8414","ENSG00000125454","Intron",3
"8415","ENSG00000125459","Distal Intergenic",2
"8416","ENSG00000125459","Intron",1
"8417","ENSG00000125462","Distal Intergenic",1
"8418","ENSG00000125484","3' UTR",1
"8419","ENSG00000125484","Exon",1
"8420","ENSG00000125484","Intron",3
"8421","ENSG00000125485","3' UTR",1
"8422","ENSG00000125485","Intron",2
"8423","ENSG00000125492","Intron",8
"8424","ENSG00000125492","Promoter (1-2kb)",1
"8425","ENSG00000125498","Promoter (<=1kb)",1
"8426","ENSG00000125503","Distal Intergenic",2
"8427","ENSG00000125503","Downstream (<1kb)",2
"8428","ENSG00000125503","Downstream (2-3kb)",1
"8429","ENSG00000125503","Intron",1
"8430","ENSG00000125503","Promoter (<=1kb)",1
"8431","ENSG00000125514","Intron",1
"8432","ENSG00000125520","3' UTR",1
"8433","ENSG00000125520","Intron",5
"8434","ENSG00000125520","Promoter (<=1kb)",1
"8435","ENSG00000125520","Promoter (1-2kb)",1
"8436","ENSG00000125520","Promoter (2-3kb)",1
"8437","ENSG00000125522","Promoter (1-2kb)",1
"8438","ENSG00000125531","Promoter (<=1kb)",1
"8439","ENSG00000125534","Distal Intergenic",1
"8440","ENSG00000125534","Downstream (2-3kb)",1
"8441","ENSG00000125538","Distal Intergenic",5
"8442","ENSG00000125551","3' UTR",2
"8443","ENSG00000125551","Intron",3
"8444","ENSG00000125571","Distal Intergenic",2
"8445","ENSG00000125611","Distal Intergenic",1
"8446","ENSG00000125611","Exon",1
"8447","ENSG00000125611","Intron",2
"8448","ENSG00000125611","Promoter (1-2kb)",1
"8449","ENSG00000125629","Distal Intergenic",13
"8450","ENSG00000125629","Intron",2
"8451","ENSG00000125629","Promoter (<=1kb)",1
"8452","ENSG00000125630","Distal Intergenic",1
"8453","ENSG00000125630","Intron",3
"8454","ENSG00000125633","Exon",1
"8455","ENSG00000125633","Intron",1
"8456","ENSG00000125633","Promoter (2-3kb)",1
"8457","ENSG00000125637","Distal Intergenic",1
"8458","ENSG00000125637","Exon",1
"8459","ENSG00000125648","Promoter (<=1kb)",1
"8460","ENSG00000125651","Promoter (<=1kb)",1
"8461","ENSG00000125652","Promoter (<=1kb)",1
"8462","ENSG00000125656","Promoter (<=1kb)",1
"8463","ENSG00000125657","Distal Intergenic",4
"8464","ENSG00000125657","Promoter (<=1kb)",1
"8465","ENSG00000125686","Promoter (1-2kb)",1
"8466","ENSG00000125703","Distal Intergenic",2
"8467","ENSG00000125703","Intron",4
"8468","ENSG00000125726","Distal Intergenic",2
"8469","ENSG00000125726","Downstream (2-3kb)",1
"8470","ENSG00000125726","Promoter (<=1kb)",1
"8471","ENSG00000125730","Promoter (<=1kb)",1
"8472","ENSG00000125730","Promoter (2-3kb)",1
"8473","ENSG00000125731","Exon",1
"8474","ENSG00000125731","Promoter (<=1kb)",2
"8475","ENSG00000125733","Exon",1
"8476","ENSG00000125734","Promoter (<=1kb)",3
"8477","ENSG00000125734","Promoter (1-2kb)",1
"8478","ENSG00000125735","Distal Intergenic",1
"8479","ENSG00000125735","Promoter (<=1kb)",2
"8480","ENSG00000125740","Intron",2
"8481","ENSG00000125740","Promoter (<=1kb)",1
"8482","ENSG00000125740","Promoter (2-3kb)",1
"8483","ENSG00000125741","Intron",4
"8484","ENSG00000125743","Downstream (<1kb)",1
"8485","ENSG00000125743","Promoter (1-2kb)",1
"8486","ENSG00000125744","Intron",1
"8487","ENSG00000125746","3' UTR",1
"8488","ENSG00000125746","Promoter (2-3kb)",1
"8489","ENSG00000125753","Exon",1
"8490","ENSG00000125753","Intron",2
"8491","ENSG00000125753","Promoter (<=1kb)",1
"8492","ENSG00000125755","Exon",2
"8493","ENSG00000125772","Distal Intergenic",4
"8494","ENSG00000125772","Intron",7
"8495","ENSG00000125772","Promoter (2-3kb)",1
"8496","ENSG00000125775","Intron",5
"8497","ENSG00000125779","3' UTR",2
"8498","ENSG00000125779","Promoter (1-2kb)",1
"8499","ENSG00000125780","Distal Intergenic",2
"8500","ENSG00000125780","Intron",1
"8501","ENSG00000125787","Intron",2
"8502","ENSG00000125798","Distal Intergenic",16
"8503","ENSG00000125810","3' UTR",1
"8504","ENSG00000125810","Distal Intergenic",1
"8505","ENSG00000125812","3' UTR",2
"8506","ENSG00000125812","Promoter (1-2kb)",1
"8507","ENSG00000125813","Distal Intergenic",4
"8508","ENSG00000125814","Exon",1
"8509","ENSG00000125814","Promoter (2-3kb)",1
"8510","ENSG00000125816","Distal Intergenic",2
"8511","ENSG00000125817","Promoter (<=1kb)",1
"8512","ENSG00000125818","Intron",1
"8513","ENSG00000125818","Promoter (2-3kb)",1
"8514","ENSG00000125820","Distal Intergenic",5
"8515","ENSG00000125821","Intron",5
"8516","ENSG00000125821","Promoter (<=1kb)",1
"8517","ENSG00000125823","Distal Intergenic",1
"8518","ENSG00000125823","Promoter (<=1kb)",2
"8519","ENSG00000125826","3' UTR",1
"8520","ENSG00000125826","Distal Intergenic",1
"8521","ENSG00000125826","Exon",1
"8522","ENSG00000125826","Intron",3
"8523","ENSG00000125826","Promoter (2-3kb)",1
"8524","ENSG00000125827","Distal Intergenic",1
"8525","ENSG00000125827","Exon",1
"8526","ENSG00000125831","Distal Intergenic",1
"8527","ENSG00000125831","Promoter (1-2kb)",1
"8528","ENSG00000125834","3' UTR",1
"8529","ENSG00000125834","Distal Intergenic",3
"8530","ENSG00000125834","Intron",2
"8531","ENSG00000125834","Promoter (1-2kb)",1
"8532","ENSG00000125835","Promoter (<=1kb)",1
"8533","ENSG00000125841","Distal Intergenic",1
"8534","ENSG00000125841","Intron",1
"8535","ENSG00000125841","Promoter (<=1kb)",1
"8536","ENSG00000125841","Promoter (1-2kb)",1
"8537","ENSG00000125843","Distal Intergenic",4
"8538","ENSG00000125844","Intron",2
"8539","ENSG00000125844","Promoter (<=1kb)",1
"8540","ENSG00000125845","Distal Intergenic",11
"8541","ENSG00000125845","Promoter (1-2kb)",1
"8542","ENSG00000125846","Distal Intergenic",3
"8543","ENSG00000125846","Intron",2
"8544","ENSG00000125846","Promoter (1-2kb)",1
"8545","ENSG00000125848","Intron",10
"8546","ENSG00000125850","Distal Intergenic",4
"8547","ENSG00000125850","Downstream (2-3kb)",1
